age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
49,30-50,76477.51,12.1,13.5,0.106,13165.25,small_business,1,baseline
39,30-50,55768.65,2.4,2.3,0.42,14520.6,debt_consolidation,0,baseline
57,Over 50,36810.7,13.0,12.2,0.121,11866.5,debt_consolidation,0,baseline
61,Over 50,50648.15,12.2,8.8,0.173,7515.07,education,0,baseline
62,Over 50,39543.7,12.8,12.9,0.41,16855.81,debt_consolidation,0,baseline
31,30-50,101357.66,0.2,2.6,0.452,5646.28,auto,1,baseline
54,Over 50,62700.94,9.7,11.3,0.247,6832.79,home_improvement,0,baseline
21,Under 30,66265.23,0.0,0.0,0.238,3981.97,home_improvement,0,baseline
49,30-50,14763.12,10.5,10.0,0.236,6818.07,small_business,0,baseline
48,30-50,47569.41,7.1,5.1,0.146,5266.6,home_improvement,0,baseline
38,30-50,125172.11,5.7,6.0,0.127,17482.15,home_improvement,0,baseline
69,Over 50,89032.62,19.5,20.5,0.282,15843.27,debt_consolidation,0,baseline
64,Over 50,21350.06,10.1,9.4,0.073,8363.56,debt_consolidation,0,baseline
22,Under 30,42572.27,0.3,0.0,0.14,10234.02,home_improvement,0,baseline
31,30-50,28547.26,0.6,1.2,0.14,5990.3,auto,0,baseline
31,30-50,105873.02,0.3,0.0,0.148,2279.42,debt_consolidation,0,baseline
64,Over 50,54716.75,15.8,12.1,0.435,5534.56,debt_consolidation,0,baseline
46,30-50,34699.9,7.1,9.0,0.257,11777.91,home_improvement,0,baseline
56,Over 50,49780.12,8.6,6.0,0.101,10087.76,education,0,baseline
60,Over 50,15164.09,17.6,16.7,0.193,6660.6,debt_consolidation,0,baseline
58,Over 50,30084.56,15.7,14.6,0.134,11728.2,education,0,baseline
25,Under 30,49831.35,0.0,0.9,0.043,6403.41,small_business,0,baseline
27,Under 30,71722.08,0.0,2.5,0.287,4578.81,debt_consolidation,0,baseline
40,30-50,20463.72,8.4,6.9,0.371,11728.72,home_improvement,0,baseline
37,30-50,41294.31,4.7,7.5,0.364,5967.53,auto,0,baseline
57,Over 50,77215.74,17.1,14.3,0.45,13538.68,debt_consolidation,0,baseline
28,Under 30,25510.52,4.3,4.7,0.232,2984.44,education,0,baseline
39,30-50,54346.33,7.2,6.7,0.069,6095.03,small_business,1,baseline
32,30-50,50497.98,0.8,4.0,0.171,10922.59,auto,0,baseline
30,30-50,106029.34,4.6,6.8,0.168,10372.7,debt_consolidation,0,baseline
29,Under 30,44198.17,0.0,0.0,0.149,7254.88,debt_consolidation,0,baseline
30,30-50,45377.87,7.1,8.2,0.114,9354.95,home_improvement,0,baseline
48,30-50,72022.36,10.7,7.1,0.22,8691.32,debt_consolidation,0,baseline
41,30-50,26987.88,4.5,4.9,0.33,3848.67,education,0,baseline
42,30-50,44382.59,9.8,9.6,0.404,6756.02,home_improvement,0,baseline
44,30-50,39931.62,14.8,13.1,0.177,9078.78,auto,0,baseline
57,Over 50,46050.31,11.9,12.6,0.086,10436.96,auto,0,baseline
63,Over 50,71810.28,16.4,16.5,0.553,7843.49,debt_consolidation,1,baseline
46,30-50,62904.48,7.5,6.4,0.068,6148.85,auto,0,baseline
52,Over 50,34999.64,11.1,9.3,0.214,4157.84,education,0,baseline
57,Over 50,52130.98,8.1,8.4,0.196,11806.32,home_improvement,0,baseline
54,Over 50,95865.24,11.5,8.2,0.094,11174.88,auto,0,baseline
27,Under 30,33721.32,2.2,2.8,0.571,13274.72,debt_consolidation,0,baseline
69,Over 50,52330.0,22.2,22.5,0.082,4725.91,auto,0,baseline
29,Under 30,44939.74,0.0,0.0,0.247,8612.81,small_business,1,baseline
41,30-50,47650.47,6.2,6.2,0.171,5732.27,auto,0,baseline
52,Over 50,23534.06,14.7,12.6,0.226,8293.48,debt_consolidation,0,baseline
40,30-50,92488.84,5.9,10.8,0.323,34659.64,debt_consolidation,0,baseline
32,30-50,34597.67,3.3,3.6,0.385,12731.35,small_business,0,baseline
66,Over 50,77787.22,13.3,11.6,0.191,5553.49,auto,0,baseline
24,Under 30,37063.23,0.0,0.0,0.046,7141.55,debt_consolidation,0,baseline
33,30-50,36994.44,0.0,2.0,0.441,6761.22,auto,0,baseline
69,Over 50,84618.27,14.9,14.5,0.499,8620.98,debt_consolidation,0,baseline
56,Over 50,76668.64,9.3,7.7,0.215,3782.07,small_business,0,baseline
25,Under 30,53846.88,1.8,5.4,0.313,9526.68,home_improvement,0,baseline
57,Over 50,69045.28,10.2,10.7,0.212,2810.71,debt_consolidation,0,baseline
68,Over 50,43051.45,15.0,15.7,0.272,3510.97,debt_consolidation,0,baseline
25,Under 30,48836.56,0.0,1.4,0.224,22044.92,debt_consolidation,0,baseline
41,30-50,36398.0,6.9,8.0,0.518,6765.69,auto,0,baseline
43,30-50,73631.58,6.1,6.5,0.255,16533.15,auto,0,baseline
27,Under 30,35881.03,0.0,4.9,0.367,5404.13,auto,0,baseline
30,30-50,95637.51,3.4,5.0,0.371,2833.44,debt_consolidation,0,baseline
29,Under 30,42526.16,6.0,6.8,0.136,4791.79,education,0,baseline
30,30-50,49475.3,3.5,3.9,0.041,31070.06,education,0,baseline
40,30-50,68970.05,4.8,4.8,0.116,4002.44,auto,0,baseline
43,30-50,49550.07,7.3,8.3,0.072,19697.43,auto,0,baseline
32,30-50,42870.59,0.0,3.6,0.517,9629.7,debt_consolidation,0,baseline
35,30-50,48362.96,4.5,4.2,0.15,8603.44,education,0,baseline
30,30-50,73292.84,1.9,3.8,0.326,5573.07,debt_consolidation,0,baseline
60,Over 50,36377.89,10.8,11.0,0.142,5163.62,education,0,baseline
31,30-50,46313.71,1.2,3.7,0.2,10743.4,home_improvement,0,baseline
65,Over 50,49248.25,14.2,9.9,0.46,15672.11,debt_consolidation,0,baseline
47,30-50,72335.0,12.1,9.8,0.605,8938.7,debt_consolidation,0,baseline
60,Over 50,46867.02,16.9,12.8,0.074,11728.59,small_business,0,baseline
52,Over 50,110606.55,8.1,8.5,0.327,6549.9,auto,0,baseline
34,30-50,45686.48,3.0,2.6,0.052,24017.6,home_improvement,0,baseline
50,30-50,44048.31,8.7,7.9,0.23,9129.75,small_business,0,baseline
34,30-50,45389.48,7.0,5.2,0.305,22395.16,home_improvement,1,baseline
26,Under 30,27106.03,2.2,2.9,0.096,5001.03,education,1,baseline
33,30-50,30744.7,4.5,3.3,0.265,7922.76,education,0,baseline
34,30-50,38607.43,6.2,8.4,0.106,13845.95,education,0,baseline
27,Under 30,81725.67,0.3,3.2,0.099,8699.38,debt_consolidation,0,baseline
22,Under 30,48295.48,4.4,5.9,0.468,10497.25,small_business,0,baseline
67,Over 50,39415.33,16.1,14.3,0.522,4969.68,auto,0,baseline
46,30-50,85130.5,6.2,2.9,0.559,6616.05,home_improvement,0,baseline
40,30-50,98521.46,6.0,5.9,0.28,5230.9,education,0,baseline
66,Over 50,86242.82,19.4,16.0,0.216,7763.87,debt_consolidation,0,baseline
32,30-50,33393.26,2.6,4.6,0.136,7374.62,debt_consolidation,0,baseline
40,30-50,39227.69,9.5,10.8,0.07,6219.72,auto,0,baseline
62,Over 50,110877.5,12.5,12.6,0.561,11116.36,auto,0,baseline
51,Over 50,54639.53,8.2,11.1,0.136,4757.2,home_improvement,0,baseline
40,30-50,43458.76,8.6,7.8,0.338,2766.68,auto,0,baseline
33,30-50,67728.11,1.6,2.0,0.24,6088.85,small_business,0,baseline
22,Under 30,77132.85,2.8,6.3,0.432,23770.52,debt_consolidation,0,baseline
25,Under 30,37905.36,2.5,4.3,0.318,10456.19,debt_consolidation,0,baseline
28,Under 30,54108.58,0.0,1.5,0.15,5307.52,debt_consolidation,0,baseline
59,Over 50,74380.72,13.1,16.2,0.101,10122.52,small_business,0,baseline
52,Over 50,29081.89,9.2,10.5,0.051,7577.41,debt_consolidation,0,baseline
42,30-50,49293.89,8.4,8.3,0.062,9836.09,home_improvement,0,baseline
59,Over 50,29688.79,19.0,15.8,0.082,12586.33,small_business,0,baseline
28,Under 30,31488.85,1.3,5.7,0.104,8926.3,auto,0,baseline
31,30-50,38048.04,5.1,6.5,0.407,8606.51,debt_consolidation,0,baseline
40,30-50,60761.02,6.7,7.4,0.212,17038.84,small_business,0,baseline
65,Over 50,42407.89,15.5,15.7,0.449,10612.99,debt_consolidation,1,baseline
51,Over 50,36614.95,10.0,11.8,0.282,8932.21,home_improvement,0,baseline
62,Over 50,50171.36,11.8,12.5,0.188,8275.93,debt_consolidation,0,baseline
33,30-50,29256.78,5.2,7.9,0.237,6106.14,auto,0,baseline
62,Over 50,59454.19,13.5,13.7,0.158,4346.96,debt_consolidation,0,baseline
24,Under 30,81562.43,0.0,3.1,0.295,11329.89,education,0,baseline
32,30-50,47304.38,6.9,6.1,0.132,15341.15,auto,0,baseline
46,30-50,44748.27,9.0,12.9,0.154,10035.83,debt_consolidation,0,baseline
23,Under 30,57991.29,0.0,0.0,0.17,10753.29,education,0,baseline
63,Over 50,19676.67,18.7,17.6,0.054,5200.2,education,0,baseline
63,Over 50,62415.43,9.2,6.7,0.506,6014.34,home_improvement,0,baseline
47,30-50,197965.61,12.9,12.1,0.268,4268.81,home_improvement,0,baseline
35,30-50,46387.98,2.3,2.7,0.433,7152.67,home_improvement,0,baseline
25,Under 30,46462.17,2.0,3.9,0.296,13248.0,home_improvement,0,baseline
51,Over 50,68502.34,8.7,9.7,0.276,5717.5,education,0,baseline
47,30-50,102785.51,6.3,5.2,0.292,7806.16,debt_consolidation,0,baseline
58,Over 50,76018.77,16.9,15.5,0.093,11512.94,home_improvement,0,baseline
50,30-50,18582.53,15.7,17.4,0.23,14824.88,education,0,baseline
27,Under 30,63166.51,1.4,0.5,0.107,3556.33,small_business,0,baseline
26,Under 30,155962.14,2.8,2.5,0.474,6384.68,debt_consolidation,0,baseline
59,Over 50,64867.27,13.5,14.5,0.149,5601.9,debt_consolidation,0,baseline
28,Under 30,29156.38,7.6,8.3,0.124,5227.3,education,0,baseline
66,Over 50,55649.22,9.4,9.8,0.181,6691.01,small_business,0,baseline
26,Under 30,27548.15,2.9,6.3,0.082,3060.27,auto,0,baseline
56,Over 50,85370.99,10.1,8.5,0.077,6742.59,auto,0,baseline
68,Over 50,31883.78,9.4,8.5,0.466,8246.18,debt_consolidation,0,baseline
42,30-50,50686.23,6.3,5.7,0.18,4809.91,small_business,0,baseline
23,Under 30,33322.86,6.2,6.3,0.09,6368.66,auto,0,baseline
63,Over 50,38334.22,12.7,14.9,0.179,8182.71,auto,0,baseline
30,30-50,95680.31,5.5,3.0,0.485,8603.37,education,0,baseline
46,30-50,51356.96,12.3,9.5,0.095,3578.82,education,0,baseline
69,Over 50,38114.84,16.8,12.7,0.442,11500.29,debt_consolidation,0,baseline
57,Over 50,29279.63,13.0,15.2,0.125,11639.42,debt_consolidation,0,baseline
23,Under 30,21114.9,0.0,0.8,0.154,5590.26,debt_consolidation,0,baseline
61,Over 50,27915.12,11.9,10.8,0.293,18750.47,small_business,0,baseline
28,Under 30,51553.82,5.2,2.9,0.484,10177.3,home_improvement,0,baseline
57,Over 50,76199.12,12.8,11.7,0.117,9467.65,auto,0,baseline
51,Over 50,38095.13,11.6,13.0,0.176,11401.87,debt_consolidation,0,baseline
35,30-50,99383.82,5.3,6.7,0.188,4834.35,home_improvement,0,baseline
41,30-50,35494.21,13.6,12.6,0.208,6790.51,debt_consolidation,0,baseline
26,Under 30,44041.81,0.5,0.0,0.651,11034.7,small_business,0,baseline
69,Over 50,30157.55,21.6,18.6,0.242,5437.68,home_improvement,0,baseline
32,30-50,76560.98,4.3,5.7,0.07,6793.89,education,0,baseline
36,30-50,125980.17,10.3,8.3,0.261,10943.61,debt_consolidation,0,baseline
45,30-50,22185.24,4.7,7.1,0.396,9460.92,debt_consolidation,0,baseline
53,Over 50,41949.72,11.8,13.2,0.286,8188.33,debt_consolidation,0,baseline
45,30-50,86608.3,7.2,6.7,0.288,8360.61,debt_consolidation,0,baseline
45,30-50,25562.32,8.8,10.5,0.193,7424.62,auto,0,baseline
49,30-50,63259.95,13.5,12.6,0.337,12411.61,debt_consolidation,0,baseline
63,Over 50,84936.78,15.8,17.0,0.214,23041.03,home_improvement,0,baseline
40,30-50,50777.21,10.3,14.3,0.113,9380.01,debt_consolidation,0,baseline
61,Over 50,62794.22,12.0,9.4,0.268,15382.9,small_business,0,baseline
59,Over 50,108272.46,10.8,12.2,0.027,6513.59,debt_consolidation,0,baseline
68,Over 50,117805.7,16.5,17.8,0.396,5763.01,education,0,baseline
65,Over 50,47672.73,15.3,12.3,0.192,5463.83,education,0,baseline
60,Over 50,38577.71,13.1,11.3,0.199,5119.58,small_business,0,baseline
33,30-50,32403.09,1.3,1.9,0.346,6996.97,auto,0,baseline
58,Over 50,76087.09,16.5,15.0,0.264,12620.21,auto,0,baseline
57,Over 50,26441.79,11.5,10.5,0.097,13379.35,auto,0,baseline
35,30-50,43754.15,9.2,8.9,0.199,6280.3,education,0,baseline
54,Over 50,51339.23,11.6,12.9,0.167,6891.46,education,0,baseline
33,30-50,39091.05,6.1,3.1,0.165,8094.8,home_improvement,0,baseline
46,30-50,55598.92,10.4,8.4,0.112,9109.26,auto,0,baseline
60,Over 50,155442.47,11.2,12.3,0.324,10865.57,small_business,0,baseline
30,30-50,46410.48,4.3,6.5,0.545,6637.08,debt_consolidation,0,baseline
37,30-50,40298.42,11.4,9.0,0.391,7330.42,auto,0,baseline
59,Over 50,77412.17,14.1,14.4,0.401,15952.06,debt_consolidation,0,baseline
43,30-50,54601.28,10.4,13.0,0.063,7049.46,home_improvement,0,baseline
68,Over 50,93685.72,18.5,16.7,0.029,6079.6,auto,0,baseline
21,Under 30,52791.71,0.9,0.7,0.186,7763.84,home_improvement,0,baseline
56,Over 50,43835.95,12.8,14.0,0.254,8425.97,debt_consolidation,0,baseline
60,Over 50,21967.6,15.3,17.7,0.524,3750.19,education,0,baseline
65,Over 50,23650.02,17.7,14.4,0.096,6490.92,debt_consolidation,0,baseline
28,Under 30,21459.78,0.0,2.1,0.182,9996.42,home_improvement,1,baseline
69,Over 50,58145.43,17.5,18.2,0.329,22076.07,debt_consolidation,1,baseline
40,30-50,26555.38,6.1,7.1,0.086,6220.2,small_business,0,baseline
38,30-50,86250.39,4.8,2.3,0.15,11877.96,home_improvement,0,baseline
38,30-50,49692.58,9.8,10.8,0.179,8862.67,education,0,baseline
52,Over 50,43919.6,8.7,7.0,0.168,14472.51,home_improvement,0,baseline
53,Over 50,33532.33,7.0,5.1,0.38,5946.6,debt_consolidation,0,baseline
44,30-50,64861.95,10.4,6.9,0.139,14067.09,debt_consolidation,0,baseline
24,Under 30,34131.5,0.0,4.4,0.359,16334.52,home_improvement,0,baseline
69,Over 50,31463.39,11.0,9.1,0.287,16685.66,education,0,baseline
31,30-50,83680.18,6.2,7.6,0.102,16542.76,auto,0,baseline
25,Under 30,57502.26,1.9,4.7,0.134,8914.49,debt_consolidation,0,baseline
50,30-50,44102.94,11.6,11.6,0.1,10856.0,home_improvement,0,baseline
41,30-50,65424.03,5.7,7.1,0.044,6569.62,home_improvement,0,baseline
51,Over 50,49218.23,6.3,7.8,0.253,2666.53,auto,0,baseline
63,Over 50,58241.64,11.1,11.2,0.241,9209.01,education,0,baseline
25,Under 30,33942.34,0.6,0.9,0.49,7476.37,auto,0,baseline
34,30-50,124452.5,0.7,0.9,0.061,13115.26,education,0,baseline
46,30-50,37766.25,9.7,9.5,0.191,12468.84,auto,0,baseline
59,Over 50,98736.24,11.9,11.3,0.207,4764.35,debt_consolidation,0,baseline
50,30-50,45026.61,10.7,11.4,0.269,26097.07,home_improvement,0,baseline
39,30-50,70487.71,6.8,9.6,0.374,9838.59,education,0,baseline
50,30-50,68213.69,11.3,11.7,0.379,4263.8,debt_consolidation,0,baseline
69,Over 50,82132.02,18.3,15.0,0.397,4573.06,debt_consolidation,0,baseline
44,30-50,33581.12,7.0,3.3,0.111,2727.45,education,0,baseline
64,Over 50,79541.64,15.6,12.9,0.492,11870.63,home_improvement,0,baseline
59,Over 50,112521.31,14.0,10.5,0.572,6226.48,debt_consolidation,0,baseline
35,30-50,43633.83,0.0,0.5,0.201,5323.08,education,0,baseline
33,30-50,49792.4,6.1,7.4,0.222,5872.38,debt_consolidation,0,baseline
58,Over 50,38733.07,13.4,12.9,0.437,6972.26,auto,0,baseline
31,30-50,41944.55,5.2,9.9,0.292,10805.69,debt_consolidation,0,baseline
37,30-50,105888.32,1.7,4.4,0.301,3560.9,auto,0,baseline
32,30-50,31197.54,2.9,8.1,0.133,4746.2,education,0,baseline
50,30-50,32081.88,6.9,8.9,0.768,10224.24,debt_consolidation,0,baseline
35,30-50,101205.2,7.1,9.9,0.221,6020.72,education,0,baseline
53,Over 50,64928.81,7.0,6.9,0.415,10841.56,auto,1,baseline
66,Over 50,127282.79,13.0,10.2,0.136,6318.7,education,0,baseline
61,Over 50,40026.72,15.6,13.6,0.439,17808.06,debt_consolidation,0,baseline
67,Over 50,51887.15,14.2,13.3,0.464,8994.2,education,0,baseline
22,Under 30,36413.52,0.0,0.7,0.49,14959.97,small_business,0,baseline
43,30-50,52286.08,10.4,8.3,0.357,10497.38,auto,0,baseline
31,30-50,22062.98,6.3,7.9,0.232,10819.88,small_business,0,baseline
65,Over 50,66717.97,17.6,14.0,0.641,5562.43,home_improvement,0,baseline
55,Over 50,56701.92,14.4,10.5,0.278,14525.93,auto,0,baseline
36,30-50,47767.48,4.6,3.4,0.075,9026.14,auto,0,baseline
48,30-50,41123.54,8.8,8.6,0.472,5029.63,debt_consolidation,0,baseline
50,30-50,32773.01,8.2,6.6,0.186,2821.44,auto,0,baseline
45,30-50,68014.13,8.9,8.7,0.267,8690.36,home_improvement,0,baseline
44,30-50,28940.85,6.5,8.4,0.027,17221.89,small_business,1,baseline
23,Under 30,61719.37,0.0,3.1,0.295,5148.32,education,0,baseline
43,30-50,124679.68,9.5,8.3,0.227,5062.4,education,0,baseline
38,30-50,95653.22,9.5,7.0,0.223,6917.92,auto,0,baseline
61,Over 50,24901.73,15.2,13.0,0.099,14053.38,education,0,baseline
63,Over 50,38502.09,20.1,19.4,0.331,3234.42,home_improvement,0,baseline
57,Over 50,59257.81,10.5,12.2,0.107,5854.17,auto,0,baseline
22,Under 30,47494.69,0.0,2.7,0.242,4900.63,debt_consolidation,0,baseline
62,Over 50,26115.06,16.5,17.6,0.233,10732.7,auto,0,baseline
40,30-50,58302.03,4.3,8.9,0.312,7545.01,debt_consolidation,0,baseline
41,30-50,48800.33,6.2,6.0,0.212,6813.83,education,0,baseline
67,Over 50,116011.71,10.8,13.6,0.232,7405.36,home_improvement,0,baseline
63,Over 50,43741.26,12.0,11.1,0.235,11997.01,small_business,0,baseline
23,Under 30,82917.51,0.0,4.0,0.295,14197.22,education,0,baseline
38,30-50,27717.25,4.6,7.1,0.379,13525.27,auto,0,baseline
57,Over 50,30865.55,11.4,7.2,0.247,10804.34,debt_consolidation,0,baseline
47,30-50,67829.19,9.4,7.6,0.476,16186.82,auto,0,baseline
33,30-50,79831.93,7.9,5.9,0.21,5085.73,education,0,baseline
46,30-50,31862.12,10.8,7.1,0.124,9836.35,home_improvement,0,baseline
63,Over 50,49554.82,9.8,11.6,0.559,26220.43,auto,0,baseline
31,30-50,26325.4,5.3,10.4,0.358,3234.5,education,1,baseline
57,Over 50,45181.87,12.9,11.8,0.254,6203.59,debt_consolidation,0,baseline
57,Over 50,71440.15,12.3,13.6,0.256,4827.47,home_improvement,0,baseline
64,Over 50,40306.53,15.0,17.0,0.174,9361.49,education,0,baseline
35,30-50,43823.89,5.5,6.8,0.061,16629.21,home_improvement,0,baseline
31,30-50,29483.68,1.4,3.1,0.519,10601.53,education,1,baseline
47,30-50,36615.93,8.6,8.4,0.503,7268.76,auto,0,baseline
47,30-50,108136.53,12.7,13.2,0.084,10644.93,home_improvement,0,baseline
41,30-50,50656.16,4.9,7.7,0.467,7010.33,small_business,0,baseline
59,Over 50,31224.6,10.2,11.1,0.343,8929.99,debt_consolidation,0,baseline
60,Over 50,42546.49,13.5,13.6,0.098,11040.28,debt_consolidation,0,baseline
33,30-50,23888.62,0.8,2.5,0.225,19465.74,debt_consolidation,0,baseline
59,Over 50,31058.51,8.1,5.3,0.182,10144.8,small_business,0,baseline
32,30-50,90413.86,2.8,6.0,0.224,9034.88,debt_consolidation,0,baseline
40,30-50,45976.37,11.0,8.2,0.161,22419.83,debt_consolidation,0,baseline
22,Under 30,114786.43,0.2,3.4,0.117,3047.32,debt_consolidation,0,baseline
37,30-50,46961.97,6.1,8.4,0.232,7738.72,auto,0,baseline
67,Over 50,48233.52,9.7,7.5,0.316,5593.49,debt_consolidation,0,baseline
42,30-50,65408.16,8.7,7.7,0.174,7192.51,debt_consolidation,0,baseline
55,Over 50,14725.49,12.2,16.0,0.606,10959.78,home_improvement,0,baseline
26,Under 30,53756.65,0.0,1.8,0.282,13231.18,auto,0,baseline
52,Over 50,47952.01,11.4,8.7,0.506,6246.64,auto,0,baseline
39,30-50,95675.5,6.8,9.1,0.101,11322.71,auto,0,baseline
57,Over 50,75667.63,9.4,8.0,0.115,5172.84,auto,0,baseline
66,Over 50,29432.03,16.7,11.6,0.201,4271.65,education,0,baseline
47,30-50,85730.37,12.7,13.2,0.411,8395.31,auto,0,baseline
26,Under 30,43562.78,1.1,1.0,0.279,7264.32,auto,0,baseline
44,30-50,32630.28,5.4,7.0,0.465,17073.23,home_improvement,0,baseline
27,Under 30,53567.43,1.6,1.6,0.033,23487.54,small_business,0,baseline
43,30-50,44745.84,10.3,11.6,0.268,5977.3,education,0,baseline
23,Under 30,97959.5,0.0,2.4,0.798,3275.53,auto,0,baseline
52,Over 50,57141.16,12.6,6.9,0.072,4090.46,home_improvement,0,baseline
36,30-50,53774.06,3.2,5.3,0.241,5335.57,debt_consolidation,0,baseline
30,30-50,73518.41,3.9,4.5,0.197,8988.06,small_business,0,baseline
21,Under 30,80160.99,0.0,4.8,0.193,7111.04,debt_consolidation,0,baseline
64,Over 50,69746.48,13.3,13.5,0.047,4318.85,home_improvement,0,baseline
62,Over 50,92851.67,18.9,18.6,0.541,19792.71,debt_consolidation,0,baseline
60,Over 50,64466.89,9.4,8.1,0.152,11287.25,debt_consolidation,0,baseline
23,Under 30,52862.17,2.2,2.1,0.079,19526.15,home_improvement,1,baseline
38,30-50,85616.0,11.1,10.9,0.116,3292.67,auto,0,baseline
68,Over 50,47056.14,18.5,16.1,0.098,15311.19,debt_consolidation,0,baseline
49,30-50,49759.71,5.8,9.3,0.082,7521.24,debt_consolidation,0,baseline
27,Under 30,106373.27,0.0,1.7,0.219,6661.38,auto,0,baseline
27,Under 30,101708.47,0.0,0.0,0.411,8202.26,auto,0,baseline
33,30-50,48840.78,4.7,4.1,0.367,5711.58,auto,0,baseline
68,Over 50,39970.69,17.1,17.6,0.148,7543.96,small_business,0,baseline
29,Under 30,94696.1,0.0,1.7,0.232,13006.59,debt_consolidation,0,baseline
65,Over 50,70276.19,12.8,11.8,0.183,3036.6,home_improvement,0,baseline
54,Over 50,56500.88,9.1,11.4,0.179,17131.2,home_improvement,0,baseline
66,Over 50,42410.76,15.2,12.3,0.071,9859.55,debt_consolidation,0,baseline
61,Over 50,56912.11,20.0,13.5,0.138,7668.61,education,0,baseline
37,30-50,48544.26,2.8,2.5,0.22,12936.48,debt_consolidation,0,baseline
61,Over 50,36353.57,11.1,11.3,0.22,9719.67,home_improvement,0,baseline
29,Under 30,51951.67,0.0,1.5,0.454,6374.4,debt_consolidation,0,baseline
35,30-50,55239.9,6.8,4.3,0.395,5505.88,home_improvement,0,baseline
31,30-50,41401.49,3.4,6.7,0.392,17150.37,education,0,baseline
27,Under 30,73623.65,0.0,2.3,0.346,3867.98,auto,0,baseline
25,Under 30,87550.81,0.3,3.0,0.252,7343.32,auto,0,baseline
30,30-50,75845.52,0.8,3.5,0.617,4002.97,debt_consolidation,0,baseline
26,Under 30,43290.49,2.6,1.5,0.391,10341.23,debt_consolidation,0,baseline
39,30-50,68879.9,14.4,14.1,0.099,7719.29,auto,0,baseline
24,Under 30,50771.1,2.7,6.0,0.158,4338.31,debt_consolidation,0,baseline
24,Under 30,28110.95,0.8,4.9,0.405,5247.47,home_improvement,0,baseline
69,Over 50,66351.94,14.8,15.3,0.065,8285.02,education,0,baseline
25,Under 30,52352.72,0.0,3.0,0.236,9344.45,home_improvement,0,baseline
24,Under 30,157486.75,3.3,1.1,0.285,3076.09,home_improvement,0,baseline
22,Under 30,94444.9,2.4,3.9,0.604,5694.68,small_business,0,baseline
27,Under 30,67509.09,0.7,0.6,0.571,8779.95,small_business,0,baseline
46,30-50,54837.35,12.4,14.5,0.207,14837.49,debt_consolidation,0,baseline
61,Over 50,52768.78,14.1,15.5,0.021,12328.02,education,0,baseline
57,Over 50,31205.19,14.9,12.0,0.269,6454.42,home_improvement,0,baseline
49,30-50,22414.33,10.7,10.5,0.013,13353.68,education,0,baseline
25,Under 30,33101.98,0.9,3.2,0.032,6922.05,home_improvement,0,baseline
58,Over 50,47979.41,10.1,11.9,0.139,1700.72,small_business,0,baseline
22,Under 30,19005.95,0.0,0.0,0.017,16654.54,education,0,baseline
51,Over 50,38370.92,13.0,8.0,0.114,10186.59,home_improvement,0,baseline
41,30-50,43851.94,5.5,6.5,0.364,8901.96,home_improvement,0,baseline
64,Over 50,44491.71,16.4,10.0,0.184,8136.48,debt_consolidation,0,baseline
36,30-50,36396.37,2.0,3.9,0.225,9427.24,debt_consolidation,0,baseline
